Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Processed_Text
20497,B00437H0OA,A1Z4LX3Q1YMF84,"Cindy A. Osterhout ""Cindy O""",0,0,5,1310083200,What a Deal,"About a month ago, I found a deal on Amazon by which I was able to order two, three lb. bags of this flavor of Fancy Feast and so I set the three lb bags up to come to my house every three months. Then, I was cruising through the Fancy Feast aisles looking for some wet food with cheese in it by Fancy Feast when I happened across these bags. After I read up on these, I decided to cancel the other order and put this in to be delivered at 6 month intervals with Subscribe and Save.<br />I will be getting more food at one time than I was previously BUT there are some real positives to it for me.<br />Number one: I like getting my wet and dry cat food delivered to my home. It saves me from tromping off to PetCo so often. When I go to PetCo, I am like a kid in a candy store. They have SO MUCH stuff. I tend to get carried away and buy things I don't need. Now I will be going only once or twice a year to get foods that my kitties cannot get from Amazon. That I can handle.<br />Number 2: Since these are packaged in 16 ounce packages, I can just rip one open and put in in my Kibble bowl which holds 48 ounces. It takes my kitties quite a while to eat their way through that. Now, I do not have to store open cat food in my closet. With the larger packages, I was doing that. I would mix the flavors to keep the kitties happy with a variety of tastes, but as a consequence had 3 open bags of cat food in my closet. That meant that the kibble got spilled on the floor and I was forever having to pick it up. With these packages, I can still mix the 3 flavors, but will not have kibble dripping in my closet as a result.<br />Number 3: the kibble will stay fresher. In addition to still providing the kitties with a variety of tastes, I will now always have fresh tastes for them. Lord knows how stale that stuff gets after it sits in a 7 pound bag which is open, for a while. Now the spoiled mousers will always have fresh food which is carried to the door by someone else.<br />Number 4: Kitties stay healthy. The primary staple of my kitties diet is Fancy Feast Kibble. They each get a can of wet food each evening as a supplement. I do this to increase the fluid intake of the male to keep his urinary tract in good shape. I just had the cats to the vet and he said they are in great health and to keep doing whatever I am doing. So, Fancy Feast Kibble it is.<br />Number 5: The Ferals like it too. I have one or two feral cats who come to my door each night for their supper. The basic ingredient is Fancy Feast. Needless to say, they continue to show up night after night, so I gather it pleases their palate also.<br />So all kitties are happy and healthy here. I am really thrilled with this item and will use it as long as it is available.",month ago found deal amazon able order two three lb bags flavor fancy feast set three lb bags come house every three months cruising fancy feast aisles looking wet food cheese fancy feast happened across bags read decided cancel order put delivered month intervals subscribe savebr getting food one time previously real positives mebr number one like getting wet dry cat food delivered home saves tromping petco often go petco like kid candy store much stuff tend get carried away buy things dont need going twice year get foods kitties cannot get amazon handlebr number since packaged ounce packages rip one open put kibble bowl holds ounces takes kitties quite eat way store open cat food closet larger packages would mix flavors keep kitties happy variety tastes consequence open bags cat food closet meant kibble got spilled floor forever pick packages still mix flavors kibble dripping closet resultbr number kibble stay fresher addition still providing kitties variety tastes always fresh tastes lord knows stale stuff gets sits pound bag open spoiled mousers always fresh food carried door someone elsebr number kitties stay healthy primary staple kitties diet fancy feast kibble get wet food evening supplement increase fluid intake male keep urinary tract good shape cats vet said great health keep whatever fancy feast kibble isbr number ferals like one two feral cats come door night supper basic ingredient fancy feast needless say continue show night night gather pleases palate alsobr kitties happy healthy really thrilled item use long available
502400,B0083T5TAQ,A17NFQA93W78R6,Abby_S,0,0,5,1343088000,Fantastic!,Arrived in perfect condition with all different flavored coffees.  I could not be happier.  I will buy again (and again!),arrived perfect condition different flavored coffees could happier buy
225490,B002ZX1U9A,A2B7S65DT5K1Y0,M. Draper,0,0,5,1326412800,My Favorite Keurig Coff,I dont know who this Gloria Jean is but I sure love her coffee beans.  This is hands down my personal favorite coffee.  I drink it everyday and never get tired of it.  Give it a try!,dont know gloria jean sure love coffee beans hands personal favorite coffee drink everyday never get tired give try
242953,B005K4Q4KG,AXMBQBI7N8L37,Michael J McCullough,0,0,5,1328140800,TASTE GREAT,Very good hot cocoa.  And price was right<br /><br />Awesome and passing the word on the item.  Will buy it again,good hot cocoa price rightbr br awesome passing word item buy
255583,B000WG851I,A3ITGOYRB206T3,Ben Golfing,0,0,5,1338422400,The best of the best!,"Smooth, creamy, great head - this is the best root beer I have found. Not too much carbonation, but does supply a subtle flavor of vanilla, sassafras and honey.  Virgil's is more biting, Hank's is close, but Henry Weinhard's is the best!",smooth creamy great head best root beer found much carbonation supply subtle flavor vanilla sassafras honey virgils biting hanks close henry weinhards best
87551,B003G91OZM,A1XMLDELA2WROU,"Jennifer H. Schlebach ""SHEROX""",0,0,5,1310342400,Soooooooo Good!!,A co-worker brought this popcorn to share.  We couldn't believe how good is was!  He finds it at Costco.  I don't have time to shop stores so I immediately went to Popcornopolis.com and placed an order for a variety of flavors.  Everything was awesome!  I'm a frequent Amazon shopper but just today thought to search for it here.  Amazon offers it much cheaper but the selection is limited.  Don't hesitate to try this popcorn!,coworker brought popcorn share couldnt believe good finds costco dont time shop stores immediately went popcornopoliscom placed order variety flavors everything awesome im frequent amazon shopper today thought search amazon offers much cheaper selection limited dont hesitate try popcorn
100538,B0007A0APS,A1A91RBJ20W9YR,Lokia,1,1,5,1211846400,Best Product for the Price!,"I have tried a lot of different arthritis supplements for my small dogs, but this one is the best product I have found for the price.  My dogs love it and it is wonderful to see them running around where before they could hardly move for the pain.  Granted, they are old (one is 17 and one is 13) but I believe this product has given them a better quality of life, which, after all, is exactly what we want for our pets.",tried lot different arthritis supplements small dogs one best product found price dogs love wonderful see running around could hardly move pain granted old one one believe product given better quality life exactly want pets
369779,B001EQ522A,A2ZJUJWBS43E3C,Carol Hiller,0,5,3,1268784000,Maybe it's the water.,"When I lived out west in Los Angeles, I couldn't get enough Starbuck's French Roast coffee.  It was a dark jewel, rich, flavorful, hearty.  This was the Buccaneer of branded coffees; the supermarket brews were but a pale and quivering set of oh-how-I-wish-I-were-Starbucks imitators.  I gave a dismissive laugh at the names of Maxwell House and Folgers.<br /><br />Then I moved East.  A friend sent me an Amazon gift certificate for my birthday, and I went right to the virtual Starbucks aisle and ordered a three-pack.  Finally!  Real Coffee!<br /><br />Or so I thought.  This stuff is horrible.  I feel like someone who sees a first love at the class reunion, gobsmacked by the paunchy, greying reality of today.  Liquid ashes is one of the kinder comparisons.<br /><br />Who knows?  Maybe that same municipal water which makes pizza crust and bagels inedible in LA gives a magical spark to the Starbucks there.  Maybe I should rethink herbal teas.  Whatever, I am gravely disappointed by my Starbucks French Roast.<br /><br />Not by Amazon, I should hasten to add.  As always, shopping was easy and intuitive, shipping was swift, the packages arrives intact.  Huzzah Amazon, the stars are yours.  Shame on Starbucks.  Or the municipal water.",lived west los angeles couldnt get enough starbucks french roast coffee dark jewel rich flavorful hearty buccaneer branded coffees supermarket brews pale quivering set ohhowiwishiwerestarbucks imitators gave dismissive laugh names maxwell house folgersbr br moved east friend sent amazon gift certificate birthday went right virtual starbucks aisle ordered threepack finally real coffeebr br thought stuff horrible feel like someone sees first love class reunion gobsmacked paunchy greying reality today liquid ashes one kinder comparisonsbr br knows maybe municipal water makes pizza crust bagels inedible la gives magical spark starbucks maybe rethink herbal teas whatever gravely disappointed starbucks french roastbr br amazon hasten add always shopping easy intuitive shipping swift packages arrives intact huzzah amazon stars shame starbucks municipal water
110541,B00438XVGU,A8I2FWORWRBQV,sartra,0,0,5,1336003200,"tiny packet, huge flavor","WOW I've got to say I am a big fan of the Starbucks Via line now. I've seen it before and always fluffed it off as being a unnecessary waste of money. I mean, instant coffee isn't exactly known for bold taste, which I prefer. I'm  a ""coffee snob"" who needs a black or bold roast cup of cofeee every morning or I'll be intolerable. My favorite from Starbucks has always been french roast (smoky and strong). After hearing a friend rave about these, I decided to purchase them given how similar our tastes are. I tried both the Italian and French Roast Via in small packs (from target and starbuck stores). Unlike other instant coffee, it doe not include any creamer or sugar. It's just plain black coffee. Each serving pack is so small but it makes a very strong cup with the same quality taste as you would get from Starbucks itself (and so much cheaper too). Alot of people buy this because it's packaging is very convenient for daily use (throw it in your wallet/purse), as well as for travel (I hate hotel/airplane coffee). All you need is hot water, it doesn't even have to be boiling temperature. So fast, so easy. Great for making ice coffee, coffee desserts, frapuchinos, or just your plain cup of joe. Try it!",wow ive got say big fan starbucks via line ive seen always fluffed unnecessary waste money mean instant coffee isnt exactly known bold taste prefer im coffee snob needs black bold roast cup cofeee every morning ill intolerable favorite starbucks always french roast smoky strong hearing friend rave decided purchase given similar tastes tried italian french roast via small packs target starbuck stores unlike instant coffee doe include creamer sugar plain black coffee serving pack small makes strong cup quality taste would get starbucks much cheaper alot people buy packaging convenient daily use throw walletpurse well travel hate hotelairplane coffee need hot water doesnt even boiling temperature fast easy great making ice coffee coffee desserts frapuchinos plain cup joe try
81238,B001G7Q1PY,AXWFL86L2992C,Jonathan Chung,2,2,5,1265500800,Yummy.,"I really enjoy this tea. It's a simple Jasmine Green Tea, but the luxury bags and the quality that went into the presentation is really admirable. The price is pretty good for two tins of 20 quality tea and bags. So all in all this was worth the price.",really enjoy tea simple jasmine green tea luxury bags quality went presentation really admirable price pretty good two tins quality tea bags worth price
287826,B0018CFN4M,A3KTV3A1V3AGV,Carol A. Minghella,0,0,3,1350518400,Natural Balance Canned Cat Food,I love that this cat food is so healthy to feed your cat but just received it in the mail a few days ago and she doesn't care for it.  Wish I had purchased one can before I bought a whole case.,love cat food healthy feed cat received mail days ago doesnt care wish purchased one bought whole case
256877,B000QSN21K,A23EL8W1SAEZUS,Zen Ben,0,0,2,1345507200,"Good cat food, but poor packing and shipping","Our cats have been eating Natural Balance for a long time. They like it and it's endorsed by our vet. I started buying it at Amazon recently to save a few cents a can and to have it delivered to my house since the cases of this can get heavy.  I buy 6 cases at a time. In both orders I've made,I've had to throw away two or three cans because they are so badly damaged that I believe the seal is broken, so I'm not sure if I'm actually saving any money.  In the last shipment, one of my cases was 1 can short and also had a damaged can or two in it so I only got about 21 instead of 24. The first time I ordered, I thought this was a fluke but it happened on this last order also, so shipping damaged goods is just part of their process.",cats eating natural balance long time like endorsed vet started buying amazon recently save cents delivered house since cases get heavy buy cases time orders ive madeive throw away two three cans badly damaged believe seal broken im sure im actually saving money last shipment one cases short also damaged two got instead first time ordered thought fluke happened last order also shipping damaged goods part process
156613,B0029NIIKK,A390O3AH7HBI4U,Scarlet&amp;Gray,1,1,5,1290211200,My cats LOVE all 3 of the chicken flavors,"I have four cats who all love any flavor in the purrfectly chicken multipack.  I always leave dry food out for them and only feed them the wet food twice a day, before I go to work and as soon as I get home.  Whenever they smell the food them come running to me, purr, and rug against my leg.  It is super cute.<br /><br />Although I agree with previous reviews it is a little annoying to open.  I cut the pouch open, empty the food onto a shallow bowl, and then spoon the rest of it out (definitly worth it, there is always ALOT left within the pouch), I then add a pouch full of water.<br /><br />Adding the water seemed to really help alot.  Adding the water made the wet cat food smell much less noticeable and helped to get the last pieces of chicken out of the pouch ( I add a tiny bit of water and shake it really good). My vet stressed that my cats needed to drink more water he was the one who suggested adding the water.",four cats love flavor purrfectly chicken multipack always leave dry food feed wet food twice day go work soon get home whenever smell food come running purr rug leg super cutebr br although agree previous reviews little annoying open cut pouch open empty food onto shallow bowl spoon rest definitly worth always alot left within pouch add pouch full waterbr br adding water seemed really help alot adding water made wet cat food smell much less noticeable helped get last pieces chicken pouch add tiny bit water shake really good vet stressed cats needed drink water one suggested adding water
213451,B000F3YEPO,A26T9S2KSNLPON,A. Davis,4,4,5,1172534400,simply the best tea,"Simply THE best tea and now at an incredible value thanks to amazon... i hope this lasts, i have purchased yorkshire here the last year or so and will continue as long as they offer it.",simply best tea incredible value thanks amazon hope lasts purchased yorkshire last year continue long offer
135664,B001LR2CP2,A2BT71OIKQTGRA,L. Symbouras,6,7,5,1277337600,Great Stuff!,"I'm actually using this product in my soaping business, to make a facial scrub.  I was happy to find a dehydrated version of honey to create a dry facial scrub containing honey.  It's perfect!",im actually using product soaping business make facial scrub happy find dehydrated version honey create dry facial scrub containing honey perfect
369065,B001D0DMMY,A1SMD64UCU1OY2,Joshua Abell,2,2,4,1317513600,"Delicious, but wait until fall...","These bars were delicious. The nuts were great, the honey flavor came through, and the dark chocolate was spot on. The only problem was the texture - I ordered these in the middle of summer & the chocolate had melted & wandered around in the wrapper. I hope to have better results ordering these in winter.",bars delicious nuts great honey flavor came dark chocolate spot problem texture ordered middle summer chocolate melted wandered around wrapper hope better results ordering winter
471259,B00451UN84,ANBJNY2KUWGT3,Sparky,1,4,2,1318118400,Not fresh tasting.,I bought a can of this at my local Whole Foods / Harry's and I was disappointed. I felt like the only thing I could taste was the can it was in. This does not taste like fresh coconut water. It tastes like a tin can with some musty coconut flavor. I'm not very picky but I didn't even finish it. I wonder if this issue is why many other brands use the paper box style containers.,bought local whole foods harrys disappointed felt like thing could taste taste like fresh coconut water tastes like tin musty coconut flavor im picky didnt even finish wonder issue many brands use paper box style containers
87603,B003JHLY7O,AWXESZOMVAVH5,J. Rosenfeld,0,0,3,1291075200,Very Thin,"Although these bully sticks measure 6"" they are by far thinner than others on the market.  I am slightly disappointed in this product and I don't think I'd buy these again.  On the plus they are all natural and my dog does love them.  However, I'd rather pay the extra $10 for the thicker sticks.",although bully sticks measure far thinner others market slightly disappointed product dont think id buy plus natural dog love however id rather pay extra thicker sticks
263900,B004WBZ47C,A72JJF64FJT10,Celery,3,3,5,1306022400,my pup enjoys these,"I first bought one of these paragon hedgehogs for my puppy at a local pet food store when he was about 5 months old .  He was teething at the time and it took him over a month to finish a single hedgehog.  Now that's he's 11 months old, 15 lbs and has a mouth full of adult teeth, he'll finish a hedgehog in under two days if I don't take it away from him (he likes to hide it when he's not working on it).  My dog loves these, but i would say, only let your dog have a hedgehog for a bit at a time otherwise they will eat too much of it.  My dog didn't get sick from eating that much, but his stool was a little looser and after he ate the green hedgehog his poo looked shockingly like guacamole!  The price of the bag of 4 is much better than I was paying at the pet store - I was paying 7 dollars a piece there which is way too much.<br /><br />I think these are great natural chew for dogs.  They have low oder - smell sort of like potatoes, so it doesn't stink my home like a bully stick. In the future, i will probably buy the paragon bags of toothbrushes or alligator shapes which are smaller so that i don't have to worry about my pup eating too much.",first bought one paragon hedgehogs puppy local pet food store months old teething time took month finish single hedgehog thats hes months old lbs mouth full adult teeth hell finish hedgehog two days dont take away likes hide hes working dog loves would say let dog hedgehog bit time otherwise eat much dog didnt get sick eating much stool little looser ate green hedgehog poo looked shockingly like guacamole price bag much better paying pet store paying dollars piece way muchbr br think great natural chew dogs low oder smell sort like potatoes doesnt stink home like bully stick future probably buy paragon bags toothbrushes alligator shapes smaller dont worry pup eating much
218012,B000GZSDSA,A9MMHKFD4P0WH,Tracy Ann Seymour,0,0,5,1193616000,Mum Mum's are the bomb!,"These ""cookies"" are the best for your little one that is learning to feed hand to mouth.  They are able to gum it around in their mouths and it dissolves pretty quickly.  I like them because they don't make a huge mess like biter biscuits or zwiebeck toast.  They are a great little snack and they don't go stale the day after you open the package.  If I could give them 6 stars, I would!",cookies best little one learning feed hand mouth able gum around mouths dissolves pretty quickly like dont make huge mess like biter biscuits zwiebeck toast great little snack dont go stale day open package could give stars would
450619,B003X1WQOQ,A3POAWC2JPQQQP,me,0,0,5,1349827200,medjool are the best!,"Medjool dates are seriously delicious! High in calories and high in fructose, these make a great natural sweetener for any dessert.",medjool dates seriously delicious high calories high fructose make great natural sweetener dessert
183686,B000NVCK68,A27SQVPRZU0Z3R,The Don,0,0,4,1349913600,The Don,"I'm on a diet, eat right for your blood type and needed some green peppercorns, These peppercorns are of good quality and worked out great, I'm sold on these.They were a decent price, and this is where I'll buy them in the future.",im diet eat right blood type needed green peppercorns peppercorns good quality worked great im sold thesethey decent price ill buy future
295669,B0006NI238,A2C6FTF0AVPFF4,bebbaki,0,0,5,1252713600,SIMPLY THE BEST,"If you love macaroon texture and you love almond flavor - these are for you.  They are by far the best cookies I have ever had in a macaroon.  I order them one day, and they are delivered within 2-3 days.  They come fresh, soft, well packaged and wonderful.<br /><br />They freeze well if you get them frozen within a day or two of receipt.  Also, wrap them very very well to maintain their texture.",love macaroon texture love almond flavor far best cookies ever macaroon order one day delivered within days come fresh soft well packaged wonderfulbr br freeze well get frozen within day two receipt also wrap well maintain texture
460084,B005BRHVD6,A2JS3LCG97YFVR,M. H. Vallejo,0,0,5,1288224000,Great for Running/Endurance,"As I prepare for my first marathon, I have been trying foods to help me through the multi-hour runs and Gu has helped me greatly. The chocolate flavor tastes great and the texture is just right, it doesn't upset my stomach which is #1 in my book. I would recommend this gel for endurance athletes.",prepare first marathon trying foods help multihour runs gu helped greatly chocolate flavor tastes great texture right doesnt upset stomach book would recommend gel endurance athletes
328753,B001FA1LHA,A1285WENLZXDOR,AaronR,2,2,1,1243468800,Not what you get in the store!,"Be advised, the store bought Crystal Light has 6 tubs in each can.  These only have 4 tubs in each can.  I frequently see the 6 tub cans at Kroger for $3.99.  Instead of saving money, these are actually way more expensive.  Each tub costs about 67 cents at Kroger.  These cost about 83 cents each.",advised store bought crystal light tubs tubs frequently see tub cans kroger instead saving money actually way expensive tub costs cents kroger cost cents
320911,B000YTCBN6,A1FC6EYF8AI39J,"Kathleen A. Ciaravino ""KathyC""",0,0,5,1330905600,Finally,I purchased these from a dollar store one time and never saw them again...so I checked on Amazon and there they were. Arrived in perfect condition and I now have enough to last me for a long time....if I don't keep giving them away....everyone loves them.,purchased dollar store one time never saw againso checked amazon arrived perfect condition enough last long timeif dont keep giving awayeveryone loves
447916,B001BOFJ46,A39T65T8S5TFGS,Karen Sparr,2,4,5,1301270400,Excellent salami,"This is the best salami. Amazon.com makes everything so easy to purchase. I bought some for my house and thern sent some to my freinds i n Arkansas. Amazon handled all of the shipping with such ease. Click,click,click. Yes. I will be back.<br />Again this salami is the best.",best salami amazoncom makes everything easy purchase bought house thern sent freinds n arkansas amazon handled shipping ease clickclickclick yes backbr salami best
416956,B001FA1KFS,A16M1YKFWUYEWU,dhoward260,0,0,5,1322438400,Yum!,"So smooth, awesome price here.  Makes me want to get out of bed in the morning!  Definitely not your average coffee.",smooth awesome price makes want get bed morning definitely average coffee
238803,B002GWH4S6,ARCFMPQU7DU4G,sdlw,2,3,5,1323302400,it is the excellent,"it got my money's worth. i have recommended my friends.  i still have some of them now, and i will purchase it again.",got moneys worth recommended friends still purchase
254797,B007PA32L2,A2ETH6MQ22O4XS,The J,0,1,3,1320105600,so-so coffee,"It's a nice fall change but it's not exactly what I was looking for!  It smells better than it tastes that's for sure!  It is not ""bad"" like some of those flavored blends that have a chemical taste this one is natural tasting it's just not the ""best"" pumpkin spice I've ever tasted!",nice fall change exactly looking smells better tastes thats sure bad like flavored blends chemical taste one natural tasting best pumpkin spice ive ever tasted
49983,B00430B73W,A2MXJTEA7MU1DL,Ransomed Heart,0,0,5,1315353600,These bars are amazing!!,I bought these for the 1st time when I was going on a temporary raw fast but fell in love with them.  They are my 'on the go' breakfast choice now and its so great knowing they are healthy!,bought st time going temporary raw fast fell love go breakfast choice great knowing healthy
395028,B001EO5SCQ,A276U0DF1GO16R,momofmadeleine,2,4,3,1153180800,Bland,"This jerky is not aggressively bad, but it lacks all the good qualities of beef jerky.  It is not beefy, it is not smoky, it does not have a jerky-like texture.",jerky aggressively bad lacks good qualities beef jerky beefy smoky jerkylike texture
175376,B0012NUVN0,AA5BXIJ7G92I6,"Luann M. Albright ""Lu""",0,0,4,1293753600,Two days?  Really?,"Have it, love it. The dog loves it.  But I had to write when I saw people commenting that the everlasting treat lasted two days. My dog, a lab can have it gone in maybe a half an hour. The other dog in the house, a border collie mix, has it gone in maybe twenty minutes.<br /><br />I bought it thinking it would be worth the price if it lasted a couple days, but if you have a dog that can consume a medium sized rawhide bone in one sitting, you are probably going to find that these are not ""everlasting"".<br /><br />Aside from wishing the treats would last longer / be cheaper, it is a good product, and the dogs love it.  But at a cost of $4 per treat there are other options out that last longer.",love dog loves write saw people commenting everlasting treat lasted two days dog lab gone maybe half hour dog house border collie mix gone maybe twenty minutesbr br bought thinking would worth price lasted couple days dog consume medium sized rawhide bone one sitting probably going find everlastingbr br aside wishing treats would last longer cheaper good product dogs love cost per treat options last longer
234501,B000KV7ZGQ,AEU40RYOIEKFV,ChiNovice,1,1,1,1345248000,ATTENTION: This toy is DANGEROUS for your dog!,"Our dog chewed through ate the vanilla infused rope.  Ropes do not show on x-rays and ultra sound.  The dog was vomiting up to 15 times a day.  Day 3 - our dog could not walk any more. Luckily our vet convinced us to do exploratory surgery and found the rope knot in our dog's intestines.  It is a very hard knot that will tear the intestines.  If not for this surgery, our dog would had died from the obstruction.",dog chewed ate vanilla infused rope ropes show xrays ultra sound dog vomiting times day day dog could walk luckily vet convinced us exploratory surgery found rope knot dogs intestines hard knot tear intestines surgery dog would died obstruction
531757,B005K4Q34S,A27F823KF94F7F,Marc A. Spence,0,0,5,1336780800,good stuff,tastes like the convenient store stuff from the machine. Its probably mad eof crap but it tastes good and great price.,tastes like convenient store stuff machine probably mad eof crap tastes good great price
164267,B000G7VYRA,A1FPM1AAUDJ30L,Kerry J Halva,1,1,5,1219968000,Hot Stuff,"<a href=""http://www.amazon.com/gp/product/B000G7V3BM"">Snyder's of Hanover Hot Buffalo Wing Pretzel Pieces, 10-Ounce Packages (Pack of 12)</a> If you like pretzels, buffalo wings, heat and salt you will love these.  They are a product that actually delivers on their promises.  They are hot and spicy, but not in the bland heat just to say they are spicy of so many other products.  These have the heat and the vinegar tang of actual buffalo chicken wings.  I love them.  Unfortunately they don't last long at our house.  Once a bag is opened they are gone as the burst of heat you get from them is addictive. The only downside aside from the speed at which they get eaten is the orange fingers you get from them.  But that is a small price to pay for entrance into flavor heaven.",hrefhttpwwwamazoncomgpproductbgvbmsnyders hanover hot buffalo wing pretzel pieces ounce packages pack like pretzels buffalo wings heat salt love product actually delivers promises hot spicy bland heat say spicy many products heat vinegar tang actual buffalo chicken wings love unfortunately dont last long house bag opened gone burst heat get addictive downside aside speed get eaten orange fingers get small price pay entrance flavor heaven
308305,B001BZEGN0,A32VO2VM7PIFP4,"Savand ""Savand""",0,0,1,1278806400,Broken Package,Arrived with one package that was loose the other one tight.  Had tape on it so I assume it was like that when it left.  Outside packaging was fine.  Would not order it again.,arrived one package loose one tight tape assume like left outside packaging fine would order
200903,B000JJK0B6,A1LZJZIHUPLDV4,"vegancompassion ""anattanupassana""",12,14,5,1223942400,Vegan Natural Choice,"Vegan. Natural. Crisp breads are a very traditional food in Scandinavia. Rye is the most traditional flavor. The rye flavor in this crisp is very mild. Good choice for appetizers or with your favorite soups. Very crisp. For a real treat try with orange or other fruit marmalades for breakfast or anytime treat. Easily resealable in a quart [litre] ziplock bag. Long shelf life. Can last through the long Scandinavian winter until the glorious spring. Made in Espoo, Finland. Approximately 33 crisps per box. Only 20 calories per crisp. Also really like <a href=""http://www.amazon.com/gp/product/B000JJM4RY"">Finn Crisp Sesame Rounds, 8.8-Ounce Units  (Pack of 12)</a>. This review is out there for those for whom this makes a difference. See all of my reviews for more great choices. Check out ""Vegan Grocery Favorites"" and ""Vegan Grocery Top Ten"" in Listmania. Your ""helpful"" votes count and will be greatly appreciated to benefit the search of others. Thank you.",vegan natural crisp breads traditional food scandinavia rye traditional flavor rye flavor crisp mild good choice appetizers favorite soups crisp real treat try orange fruit marmalades breakfast anytime treat easily resealable quart litre ziplock bag long shelf life last long scandinavian winter glorious spring made espoo finland approximately crisps per box calories per crisp also really like hrefhttpwwwamazoncomgpproductbjjmryfinn crisp sesame rounds ounce units pack review makes difference see reviews great choices check vegan grocery favorites vegan grocery top ten listmania helpful votes count greatly appreciated benefit search others thank
52224,B001QY27AU,A3RCJE660Q56VF,Teacher Mom,1,1,5,1314230400,Really enjoy this tea!,"I have found to really enjoy the flavor of this tea.<br />I would give it 4 1/2 stars.<br />I read the review that gave it 1 star and wanted to write this review.<br />I've tasted many teas from Teavana, tea at the Four Seasons Hotel, restaurants, store-bought: and this is still one of my favorites.<br />I really like the flavor, especially with a little honey!<br />It's good tea for the price - you can find it on amazon.com for just under $20, and you get six boxes.<br /><br />P.S. Gypsy Zen makes an excellent Organic White tea with Peppermint and Hibiscus.  I find it calming and soothing.",found really enjoy flavor teabr would give starsbr read review gave star wanted write reviewbr ive tasted many teas teavana tea four seasons hotel restaurants storebought still one favoritesbr really like flavor especially little honeybr good tea price find amazoncom get six boxesbr br ps gypsy zen makes excellent organic white tea peppermint hibiscus find calming soothing
485623,B001RVFERK,A22JHOEDZED75E,A Greyhound on the Go,0,0,5,1265587200,Popchips are healthy and yummy,"Popchips are quite yummy and 5-star product! They have the baked potatoe crisps' texture, but the mini rice cakes' thickness and size. The are healthier than most snack foods, especially in the single serving packs.  My favorite flavors are the BBQ, Cheddar, and Orginal. However, all the varieties are worth a tasty and worth a try.<br /><br />Enjoy!",popchips quite yummy star product baked potatoe crisps texture mini rice cakes thickness size healthier snack foods especially single serving packs favorite flavors bbq cheddar orginal however varieties worth tasty worth trybr br enjoy
553658,B0064KQZ7M,A2CNRE1XWZ9TNH,xam,0,0,2,1334188800,only okay,"On a taste standpoint, it's barely mediocre--bland, with an odd aftertaste, and made with inferior ingredients. Although the foil wrapping is attractive, it easily separates, leaving a mess and exposing the chocolate. Considering the hefty shipping cost, I would not order this product again.",taste standpoint barely mediocrebland odd aftertaste made inferior ingredients although foil wrapping attractive easily separates leaving mess exposing chocolate considering hefty shipping cost would order product
228999,B00015UC52,A3CCRRDZVFCYSI,L. E. Postal,1,1,5,1282348800,Better than flour or corn starch,"Maintains it's thickening even when it cools so your gravy or sauce is good even reheated. Won't lump like flour does.<br /><br />I used it to 'jell' my canned burgundy cherries, both the preserves and the jelly with great results. If you cook, this is the stuff to get. <a href=""http://www.amazon.com/gp/product/B00015UC52"">Instant Clear Jel, 1 lb.</a><br /><br />I am about to start canning peaches and apples and I will be getting more of this and the regular Clear Jel. <a href=""http://www.amazon.com/gp/product/B00015UC4S"">Clear Jel, 1 lb.</a>",maintains thickening even cools gravy sauce good even reheated wont lump like flour doesbr br used jell canned burgundy cherries preserves jelly great results cook stuff get hrefhttpwwwamazoncomgpproductbucinstant clear jel lbabr br start canning peaches apples getting regular clear jel hrefhttpwwwamazoncomgpproductbucsclear jel lba
424850,B0041CIP3M,A2BIJMB2BITQUM,James Ridgway,0,0,4,1328832000,A very tasty curry - easy to prepare,"I really wasn't sure how this was going to turn out when I received the sauce kit. The recipe calls for beef - I used lamb as I prefer it - I think the overall effect was the same.<br /><br />Bottom line up front - The curry sauce kit is easy to make, very tasty, with simple instructions.<br /><br />Pros:<br />- The directions are straight forward and simple. Total prep and cook time was approximately 20 minutes.<br />- Flavors are excellent and reminiscent of going to an curry restauarant and asking for the coconut curry. The flavors were very nice, if a little sweet. Perhaps a bit too much coconut - personal taste for that one.<br />- makes a LOT of curry. I used two pounds of cubed lamb and made two cups of rice to go with it. There was MORE than enough. I would actually recommend making three cups of rice and perhaps up to three pounds of meat.<br /><br />Cons:<br />- The coconut powder was a little bit challenging to get completely dissolved. Once everything started boiling, this was fairly well taken care of.<br />- I would have liked to have known the amount of curry to expect. I think the recommendation was OK - yet as stated above, it made a LOT.<br /><br />Overall - quite tasty, simple to make, good quality.",really wasnt sure going turn received sauce kit recipe calls beef used lamb prefer think overall effect samebr br bottom line front curry sauce kit easy make tasty simple instructionsbr br prosbr directions straight forward simple total prep cook time approximately minutesbr flavors excellent reminiscent going curry restauarant asking coconut curry flavors nice little sweet perhaps bit much coconut personal taste onebr makes lot curry used two pounds cubed lamb made two cups rice go enough would actually recommend making three cups rice perhaps three pounds meatbr br consbr coconut powder little bit challenging get completely dissolved everything started boiling fairly well taken care ofbr would liked known amount curry expect think recommendation ok yet stated made lotbr br overall quite tasty simple make good quality
373196,B003YSXAR0,A2PBRMF6LTKE41,Jonny Blue,1,2,5,1300147200,Impressive,Impressive selection & well put together. I've been dabbling in to the world of teas & these are probably among the best Ive tried to date. Thank You. We have really enjoyed them.,impressive selection well put together ive dabbling world teas probably among best ive tried date thank really enjoyed
